bloco,talhao,area,safra,data_colheita,TCH,NDVI_b01,NDVI_b02,NDVI_b03,NDVI_b04,NDVI_b05,NDVI_b06,NDVI_b07,NDVI_b08,NDVI_b09,NDVI_b10,NDVI_b11,NDVI_b12
381,11,56.48,2017,2017-10-03,43.21825396825397,0.4004415554963813,0.4512066929569455,0.5144068586392975,0.6414366551939963,0.7022691593233463,0.7072955757428955,0.6943445289186363,0.6275093437593605,0.728775546790994,0.6183208603287275,0.5013734323105642,0.3159088100097617
381,10,62.2,2017,2017-10-03,34.0859798605732,0.4210487552000892,0.471358335643842,0.5340114587825306,0.6868216851131713,0.7120512675144477,0.6919776792243376,0.7377837440272367,0.6414979246545987,0.7694772806286153,0.6993003639615016,0.5722010439436739,0.3669203105717074
381,9,82.54,2017,2017-10-03,55.32515337423313,0.4716763153690683,0.5202082194286356,0.5771490678911315,0.6993565281368984,0.736033826660641,0.7082823648408878,0.7306869195524064,0.6739081817507497,0.7647535478536968,0.6437404215659784,0.5465331106380902,0.3554587970214262
381,8,89.48,2017,2017-10-03,44.05666063893912,0.3887025568695524,0.4366306500406365,0.5007737788451092,0.6412034732673098,0.6896697300543424,0.7247849404012869,0.7369563723714642,0.657322846064535,0.7567221283110802,0.6734315597492716,0.5551567741688466,0.3605886947681016
381,7,59.71,2017,2017-10-03,43.44579226686884,0.4220801331883385,0.4588265513616895,0.5156660749940645,0.6698284188362738,0.7093997588088491,0.6999038630125055,0.71591791363575,0.6482135085428762,0.711440400310925,0.6109282442686957,0.498173251487143,0.3182205302516619
381,6,119.91,2017,2017-10-03,28.653318705430607,0.3964423054578043,0.4490428275355249,0.5165015390242329,0.6486144397967781,0.6871787002921974,0.7040015240553403,0.6916472762823105,0.5958226641572262,0.7041513613560273,0.5453319467085529,0.4951037516761006,0.3433445567791243
381,5,125.79,2017,2017-10-03,53.56159068865179,0.4349320439355714,0.4789891958236694,0.546048006858854,0.6755101294121922,0.7066607998593517,0.7468409386877054,0.7399614924557355,0.6936853999281164,0.7637078007062276,0.6204195912526204,0.5788056296810137,0.3820524758526257
381,4,48.74,2017,2017-10-03,87.11523687580025,0.4138601119335071,0.4502876154606464,0.4987727322171781,0.6427320837554797,0.6958538920947792,0.6934340631942502,0.6959506792437499,0.6184046896742591,0.7036742706350819,0.5798297545470122,0.5116838293840581,0.3802662062403569
381,3,101.78,2017,2017-10-17,37.644549763033176,0.4112975030309624,0.434330630592174,0.4816173506555734,0.5849049038310068,0.6927393666572041,0.6831630148821407,0.6974623453285959,0.667650353691356,0.6935645317037901,0.609384468335698,0.5362073768016904,0.4542914768060048
381,2,71.06,2017,2017-10-17,62.13573407202216,0.4644000782811673,0.4738607048118778,0.4934208214441092,0.5817255850122425,0.6898446267789006,0.6880311403097461,0.6920589594186584,0.6603199826275482,0.7135568065099438,0.6515395483994847,0.5596642954714933,0.4725179463545903
381,1,50.83,2017,2017-10-17,32.6079354404842,0.4314846138667016,0.4320895062745922,0.4379985369107439,0.5336489475211781,0.6688830925040687,0.6541013540360179,0.6652981854812072,0.6060796708408925,0.6392258726549844,0.5893215407323474,0.5099236846173583,0.4596701835411309
380,3,123.11,2017,2017-08-15,75.38843930635838,0.579148057603488,0.6539786256515107,0.7378286879671656,0.7658841755703418,0.7459147916671978,0.709137278026618,0.7657120158202457,0.710845093004895,0.6632558422802138,0.5620561973021848,0.4194692077971723,0.3686539091062374
380,2,57.34,2017,2017-08-15,71.32337946103424,0.5123830448284931,0.6174853391566519,0.7305938510448045,0.7483056675304066,0.7211024489971476,0.6759559561908844,0.7330220634924537,0.6721758090000785,0.6009584354525581,0.5081238141034377,0.3958962268450043,0.3549043789954114
380,2,57.34,2014,2014-07-09,114.47904624277456,0.6089672328847827,0.7028911001382665,0.7538842124974027,0.7576388448954904,0.7210519213942771,0.7487635257133402,0.7169245553207907,0.658892381956233,0.6555862212005783,0.537200644958851,0.6380504621541436,0.7243253429305745
380,1,109.23,2017,2017-08-15,65.60297239915074,0.5125660350701461,0.5986796811760864,0.7031007635124614,0.7347327987663448,0.6965957131519569,0.7174071699483997,0.7457752767950296,0.6783627669454146,0.5929336769040674,0.4951714500784874,0.3883216782123782,0.3625743163155985
380,1,109.23,2014,2014-07-09,77.04201680672269,0.5904814091821512,0.6429007245460525,0.6755097596324049,0.6884943986466775,0.6922945799483092,0.6865114712163538,0.696606686571613,0.6143214427866042,0.6132531241387065,0.4790432024747133,0.5912710060501656,0.6634676173950235
379,1,51.35,2017,2017-11-04,57.32290708371665,0.4891562643403909,0.4435616974249359,0.5022384428083075,0.5613743164431975,0.624753325101532,0.7122654551335074,0.68472691733113,0.65279435553436,0.6108181646683132,0.7130140056910593,0.5513352344006849,0.4570108537335653
378,19,117.38,2017,2017-10-03,7.610766045548654,0.3907768996432423,0.4316708672170837,0.5004367132205516,0.6488237910283109,0.599841260794297,0.7179737516368428,0.7096667254401237,0.5323866494923584,0.7025242305050293,0.5580108912000733,0.4396740280402203,0.2846656270946066
378,17,98.92,2017,2017-10-03,43.02936630602782,0.4126711604141053,0.4522996400793393,0.4915833387523889,0.5827825552586353,0.6257965262447085,0.6228004487511379,0.6008471957621279,0.5480058308122522,0.5777230086071151,0.5077093773921633,0.4156276642144481,0.2976783683156445
378,16,78.61,2017,2017-10-03,66.42744479495268,0.4906087649124925,0.5211698593952323,0.5583476063705259,0.6782928170055471,0.6124528887517312,0.7199883377680214,0.621145995082082,0.4628696495141738,0.6018601595073618,0.4502298603629508,0.3698367260872049,0.4121683076504738
378,15,76.06,2017,2017-10-03,43.36668861092824,0.450299861278828,0.4837433525775497,0.530917590278886,0.6584160895074517,0.5897157716751099,0.6806544426516814,0.6137087760932882,0.5174542268648504,0.6390646609440774,0.5514359088871769,0.4171852953896123,0.2951981101661001
378,14,98.47,2017,2017-10-03,28.936241610738257,0.4590925332158804,0.4804245416695873,0.5214402961234251,0.6586645177255074,0.4442400974886758,0.6993406042456627,0.6581938260545334,0.4606310282692765,0.6330698983122905,0.4876215046849744,0.4066268149763345,0.3974058162420988
378,13,102.51,2017,2017-10-03,36.23017621145374,0.4513722829101406,0.4911076494883665,0.5435315029316651,0.6841337946586279,0.6222462885189748,0.7201945317255987,0.6541892211527041,0.477163564432696,0.6415149964295425,0.4973785124115041,0.3929283355737661,0.3050039018387402
